default_channel_grouping,date,users,new_users,sessions,bounce_rate,pages_per_session,avg__session_duration,ecommerce_conversion_rate,transactions,revenue
Paid Search,2019-01-16,1000,788,1088,0.36764705882352944,4.6994485294117645,183.8704044117647,0.001838235294117647,2,29.12
Paid Search,2019-11-17,997,824,1073,0.5153774464119292,4.241379310344827,173.3904939422181,0.003727865796831314,4,150.2
Paid Search,2019-05-17,996,807,1084,0.5156826568265682,3.7232472324723247,147.18173431734317,0.0018450184501845018,2,116.95
Direct,2019-08-07,984,913,536,0.2829313543599258,4.3311688311688314,140.33766233766235,0,0,0
Paid Search,2019-12-15,977,789,1388,0.5136663524976437,3.701225259189444,133.23845428840715,0.001885014137606032,2,71
Paid Search,2019-01-08,976,799,1079,0.3438368860055607,5.101019462465246,183.65523632993512,0.004633920296570899,5,132.92
Paid Search,2019-03-03,976,805,1069,0.4686623012160898,3.811973807296539,135.71749298409728,0.0018709073900841909,2,149.99
Paid Search,2019-02-15,969,783,1045,0.4602870813397129,3.9167464114832535,146.51483253588518,9.569377990430622e-4,1,33.99
Paid Search,2019-12-30,966,830,1375,0.5318744053282588,3.3529971455756424,131.52521408182682,9.514747859181732e-4,1,67.4
Paid Search,2019-09-22,960,794,1034,0.49806576402321084,4.05899419729207,165.09671179883946,0.0038684719535783366,4,67
Direct,2019-08-06,956,907,530,0.26753507014028055,4.656312625250501,139.49899799599197,0.003006012024048096,3,150.75
Paid Search,2019-09-21,955,811,1024,0.5087890625,3.8720703125,151.8486328125,0.001953125,2,68
Paid Search,2019-04-28,952,739,1091,0.5004582951420715,3.7470210815765355,138.60219981668195,0.0018331805682859762,2,157.95
Paid Search,2019-05-11,951,786,1033,0.5111326234269119,3.57405614714424,129.0058083252662,0.002904162633107454,3,79.35
Direct,2019-12-16,949,932,585,0.32620320855614976,4.825311942959002,175.48217468805703,0.004456327985739751,5,132.5
Paid Search,2019-08-04,948,764,1057,0.49195837275307475,4.433301797540208,191.0558183538316,0.001892147587511826,2,109.98
Paid Search,2019-04-14,943,775,1051,0.4814462416745956,3.9961941008563273,145.65080875356804,0,0,0
Paid Search,2019-09-08,942,774,1023,0.5405669599217986,3.474095796676442,122.07233626588466,9.775171065493646e-4,1,20
Paid Search,2019-03-31,941,773,1010,0.4782178217821782,4.069306930693069,159.47128712871287,0.0039603960396039604,4,105.26
Paid Search,2019-07-05,934,730,1034,0.4864603481624758,3.9361702127659575,224.2311411992263,0,0,0
Paid Search,2019-01-17,933,727,1026,0.38596491228070173,4.884015594541911,183.07504873294346,0.001949317738791423,2,45.98
Paid Search,2019-05-12,930,757,1027,0.46543330087633883,4.291139240506329,154.76728334956184,9.737098344693282e-4,1,21.99
Paid Search,2019-04-13,929,796,1038,0.4682080924855491,3.9007707129094413,149.04431599229287,0.0019267822736030828,2,61.98
Paid Search,2019-03-24,926,740,999,0.4844844844844845,4.136136136136136,142.11911911911912,0.003003003003003003,3,116.35
Paid Search,2019-02-11,920,713,983,0.4262461851475076,4.131230925737539,165.83011190233978,0.003051881993896236,3,92.88
Paid Search,2019-03-16,920,768,1002,0.5099800399201597,3.7644710578842315,152.50598802395209,0.00499001996007984,5,213.13
Paid Search,2019-08-24,920,789,1012,0.5395256916996047,3.7302371541501977,151.56225296442688,0.0029644268774703555,3,86.76
Paid Search,2019-02-08,919,714,1011,0.3897131552917903,4.334322453016815,163.7883283877349,0.0019782393669634025,2,169
Paid Search,2019-01-25,917,742,993,0.351460221550856,5.087613293051359,183.46122860020142,0,0,0
Paid Search,2019-02-14,917,721,997,0.42126379137412234,3.982948846539619,133.65897693079236,0.0010030090270812437,1,33.97
Paid Search,2019-07-04,917,733,996,0.5200803212851406,3.5893574297188753,133.04618473895582,0.002008032128514056,2,91.15
Paid Search,2019-10-11,916,744,989,0.5267947421638018,3.154701718907988,130.86349848331648,0.0020222446916076846,2,85
Paid Search,2019-07-28,915,746,1009,0.48265609514370666,4.454905847373637,194.5550049554014,0.0019821605550049554,2,46.87
Paid Search,2019-08-10,915,757,988,0.5273279352226721,3.9342105263157894,147.06882591093117,0,0,0
Paid Search,2019-06-02,914,743,987,0.46707193515704154,4.2603850050658565,177.60385005065856,0.0010131712259371835,1,12.99
Paid Search,2019-12-14,914,770,1293,0.5364372469635628,3.965587044534413,126.23178137651821,0.00708502024291498,7,477.4
Paid Search,2019-01-23,913,700,1016,0.343503937007874,4.8799212598425195,186.09251968503938,0.001968503937007874,2,109.98
Paid Search,2019-11-09,913,753,972,0.5123456790123457,3.6286008230452675,150.84156378600824,0.00102880658436214,1,66.1
Paid Search,2019-02-06,912,736,998,0.38577154308617234,4.376753507014028,175.00901803607215,0.002004008016032064,2,33.97
Paid Search,2019-02-12,909,728,991,0.4399596367305752,4.0201816347124115,155.96871846619575,0.0010090817356205853,1,86.1
Paid Search,2019-02-24,909,741,989,0.49646107178968657,3.6198179979777554,149.07987866531852,0.0020222446916076846,2,126.94
Paid Search,2019-09-29,909,754,1011,0.5450049455984174,3.4352126607319486,161.18793273986154,0,0,0
Paid Search,2019-05-04,905,736,1002,0.5029940119760479,3.9471057884231535,151.39820359281438,0.001996007984031936,2,77.88
Paid Search,2019-01-28,901,670,999,0.39039039039039036,4.596596596596597,183.20020020020021,0,0,0
Paid Search,2019-06-22,898,732,1028,0.4970817120622568,4.114785992217898,176.47470817120623,0.0019455252918287938,2,63.36
Paid Search,2019-04-19,897,718,971,0.47785787847579814,4.2111225540679715,165.22245108135942,0.003089598352214212,3,61.37
Paid Search,2019-06-23,897,705,974,0.486652977412731,4.743326488706366,200.70431211498973,0.002053388090349076,2,84.35
Paid Search,2019-09-14,896,757,993,0.49647532729103727,4.183282980866062,178.20845921450152,0.002014098690835851,2,87.1
Paid Search,2019-04-07,894,728,964,0.4636929460580913,3.9429460580912865,163.9356846473029,0.002074688796680498,2,44.98
Paid Search,2019-01-22,893,690,967,0.3960703205791106,4.882109617373319,173.3081695966908,0.005170630816959669,5,319.64
Paid Search,2019-08-25,891,726,957,0.49738766980146293,3.852664576802508,142.64890282131663,0.006269592476489028,6,173.35
Paid Search,2019-12-26,891,729,1248,0.5178197064989518,3.60062893081761,136.26834381551362,0,0,0
Paid Search,2019-03-17,889,717,958,0.49478079331941544,3.861169102296451,136.31524008350732,0.0010438413361169101,1,18.38
Paid Search,2019-11-16,889,748,970,0.5402061855670103,3.6927835051546394,144.58453608247422,0.002061855670103093,2,145
Paid Search,2019-03-30,888,712,979,0.5025536261491318,3.998978549540347,148.99284984678243,0.0030643513789581204,3,60.36
Paid Search,2019-12-07,888,744,1225,0.5502136752136753,3.7745726495726495,121.38888888888889,0.002136752136752137,2,130.9
Paid Search,2019-03-23,886,748,962,0.49064449064449067,3.874220374220374,153.2016632016632,0.002079002079002079,2,57.94
Paid Search,2019-01-29,884,674,962,0.41995841995842,4.094594594594595,157.24948024948026,0.002079002079002079,2,94.97
Paid Search,2019-02-13,883,714,957,0.4200626959247649,4.191222570532916,149.57471264367817,0,0,0
Paid Search,2019-01-31,877,680,965,0.37202072538860104,4.4621761658031085,189.71191709844558,0.004145077720207254,4,107.52
Paid Search,2019-01-11,874,690,962,0.3659043659043659,4.74012474012474,171.46153846153845,0,0,0
Paid Search,2019-08-18,873,733,938,0.535181236673774,3.6471215351812365,129.14285714285714,0.0031982942430703624,3,59.7
Paid Search,2019-06-01,872,720,927,0.4929881337648328,4.0711974110032365,135.3700107874865,0,0,0
Paid Search,2019-06-15,871,695,950,0.4905263157894737,4.395789473684211,175.70526315789473,0.003157894736842105,3,83.28
Paid Search,2019-12-23,869,690,1231,0.5239107332624867,3.5855472901168968,125.98724760892668,0.0010626992561105207,1,6
Paid Search,2019-01-07,868,664,958,0.3559498956158664,5.311064718162839,228.39665970772444,0.0010438413361169101,1,16.96
Paid Search,2019-05-05,866,708,950,0.49894736842105264,3.845263157894737,137.52105263157895,0.0010526315789473684,1,12.99
Paid Search,2019-07-21,866,706,957,0.46394984326018807,4.049111807732498,163.3939393939394,0.0020898641588296763,2,46.95
Paid Search,2019-11-10,864,706,931,0.4983888292158969,3.8711063372717507,139.0032223415682,0.0010741138560687433,1,18
Paid Search,2019-01-24,863,664,951,0.3512092534174553,4.73186119873817,182.37539432176655,0.002103049421661409,2,55.47
Paid Search,2019-04-27,863,686,981,0.4740061162079511,4.058103975535168,143.4729867482161,0.0030581039755351682,3,63.89
Paid Search,2019-06-08,862,702,958,0.44572025052192066,4.667014613778706,176.6482254697286,0.0020876826722338203,2,109.94
Paid Search,2019-08-03,858,707,939,0.4685835995740149,4.510117145899893,161.2566560170394,0.002129925452609159,2,22.97
Paid Search,2019-06-09,853,681,948,0.48523206751054854,4.2478902953586495,164.80801687763713,0.0031645569620253164,3,118.3
Paid Search,2019-07-14,850,691,920,0.45108695652173914,4.038043478260869,134.20434782608694,0.002173913043478261,2,24.88
Paid Search,2019-01-18,849,667,928,0.3900862068965517,4.615301724137931,165.70150862068965,0,0,0
Paid Search,2019-07-13,849,699,941,0.5111583421891605,3.858660998937301,126.1710945802338,0.0010626992561105207,1,20.38
Paid Search,2019-10-19,849,687,933,0.4930332261521972,3.547695605573419,185.42872454448016,0.0021436227224008574,2,110
Paid Search,2019-10-20,849,688,920,0.4989130434782609,3.3282608695652174,151.38695652173914,0.0010869565217391304,1,22
Paid Search,2019-06-16,848,694,917,0.4983642311886587,3.8440567066521263,143.44820065430753,0.003271537622682661,3,199.47
Paid Search,2019-09-07,838,716,926,0.5259179265658748,3.976241900647948,161.55399568034557,0.0032397408207343412,3,72.49
Paid Search,2019-01-30,836,621,915,0.3923497267759563,4.3497267759562845,165.20109289617486,0.001092896174863388,1,31.57
Paid Search,2019-03-09,835,685,890,0.4887640449438202,3.9674157303370787,122.27752808988764,0.0033707865168539327,3,152.89
Paid Search,2019-05-18,833,673,898,0.5100222717149221,3.640311804008909,139.47327394209353,0,0,0
Paid Search,2019-08-17,833,710,903,0.53156146179402,3.7674418604651163,146.52270210409745,0.0033222591362126247,3,113.96
Paid Search,2019-06-30,832,672,899,0.4961067853170189,4.531701890989988,179.58620689655172,0.006674082313681869,6,222.09
Paid Search,2019-03-10,828,668,880,0.48522727272727273,3.746590909090909,134.2409090909091,0,0,0
Paid Search,2019-11-03,828,692,882,0.5215419501133787,4.185941043083901,156.7312925170068,0.0011337868480725624,1,40
Paid Search,2019-09-01,827,692,903,0.5293466223698782,3.9501661129568104,156.21151716500555,0.0033222591362126247,3,40.39
Paid Search,2019-02-23,825,666,906,0.4503311258278146,3.880794701986755,137.1225165562914,0,0,0
Paid Search,2019-03-02,821,663,898,0.5055679287305123,3.9688195991091315,152.4053452115813,0.004454342984409799,4,478.82
Social,2019-11-13,810,775,919,0.8433079434167573,1.5495103373231773,39.43634385201306,0.001088139281828074,1,30
Paid Search,2019-01-02,809,635,873,0.37800687285223367,4.9266895761741125,169.02176403207332,0.003436426116838488,3,139.88
Paid Search,2019-08-11,804,668,861,0.5110336817653891,4.334494773519164,161.38327526132403,0.004645760743321719,4,257.33
Paid Search,2019-12-27,800,664,1107,0.533096926713948,3.476359338061466,130.5437352245863,0,0,0
Paid Search,2019-06-29,799,659,872,0.49426605504587157,4.0504587155963305,152.6387614678899,0.0022935779816513763,2,40.99
Paid Search,2019-04-06,797,668,856,0.47079439252336447,3.994158878504673,150.6179906542056,0.0011682242990654205,1,21.99
Paid Search,2019-10-26,797,658,884,0.5429864253393665,3.6357466063348416,133.30429864253395,0.004524886877828055,4,216.2
Paid Search,2019-02-16,796,656,847,0.4935064935064935,4.125147579693034,167.32821723730814,0.0023612750885478157,2,48.97
Paid Search,2019-07-27,796,645,876,0.4691780821917808,4.251141552511416,168.93949771689498,0.00228310502283105,2,137.95
Paid Search,2019-05-19,793,672,840,0.5119047619047619,4.039285714285715,155.82261904761904,0.002380952380952381,2,78.75
Direct,2019-12-10,792,681,569,0.294811320754717,4.3325471698113205,164.8679245283019,0.0011792452830188679,1,62.5
Paid Search,2019-02-05,787,606,856,0.3901869158878505,4.609813084112149,183.74883177570092,0,0,0
Paid Search,2019-01-04,786,617,862,0.3909512761020882,4.907192575406032,182.51624129930394,0.001160092807424594,1,29.9
Paid Search,2019-09-28,785,648,836,0.5538277511961722,3.4210526315789473,124.8133971291866,0.0023923444976076554,2,81
Direct,2019-12-13,780,677,536,0.3088057901085645,4.125452352231604,152.84800965018093,0.0024125452352231603,2,87.5
Paid Search,2019-04-21,779,608,876,0.4098173515981735,4.628995433789954,174.94520547945206,0,0,0
Paid Search,2019-02-01,775,604,840,0.4,4.633333333333334,182.96428571428572,0.0011904761904761906,1,28.08
Paid Search,2019-05-25,772,625,847,0.512396694214876,4.23258559622196,170.01652892561984,0.0011806375442739079,1,21.99
Paid Search,2019-02-17,770,641,811,0.4882860665844636,3.752157829839704,132.0727496917386,0.0012330456226880395,1,14.98
Paid Search,2019-04-20,766,604,836,0.48444976076555024,3.958133971291866,152.3181818181818,0.0011961722488038277,1,231.11
Paid Search,2019-05-26,766,620,825,0.5006060606060606,4.094545454545455,151.42060606060605,0.0036363636363636364,3,125.96
Paid Search,2019-07-06,762,611,820,0.49878048780487805,4.040243902439024,153.75243902439024,0.0024390243902439024,2,35.77
Paid Search,2019-08-31,756,627,820,0.5195121951219512,4.052439024390244,170.5609756097561,0.006097560975609756,5,102.37
Paid Search,2019-11-02,752,628,824,0.49514563106796117,4.230582524271845,165.18325242718447,0.0012135922330097086,1,30
Paid Search,2019-12-22,751,636,1040,0.4867924528301887,3.8465408805031447,134.72955974842768,0.0037735849056603774,3,78.5
Paid Search,2019-10-27,750,623,795,0.5182389937106918,3.5823899371069183,123.11949685534591,0.0012578616352201257,1,30
Paid Search,2019-01-21,748,597,806,0.40818858560794047,4.387096774193548,144.0397022332506,0,0,0
Paid Search,2019-10-05,744,601,809,0.522867737948084,3.431396786155748,150.97898640296663,0.0012360939431396785,1,20.5
Paid Search,2019-02-04,743,548,806,0.4143920595533499,4.253101736972705,190.98138957816377,0,0,0
Paid Search,2019-01-12,742,624,801,0.3857677902621723,4.674157303370786,170.61797752808988,0,0,0
Paid Search,2019-07-20,742,607,809,0.453646477132262,4.2484548825710755,156.92336217552534,0.002472187886279357,2,81.71
Paid Search,2019-01-03,730,557,799,0.36795994993742176,4.852315394242804,166.3929912390488,0.0025031289111389237,2,23.72
Paid Search,2019-10-06,730,600,800,0.55,3.44625,140.39875,0.00375,3,137.8
Paid Search,2019-07-07,726,587,786,0.4821882951653944,4.086513994910941,137.56870229007635,0,0,0
Paid Search,2019-10-13,722,573,778,0.5269922879177378,3.3560411311053984,127.79562982005142,0.0038560411311053984,3,85.95
Paid Search,2019-10-12,713,605,755,0.5562913907284768,3.014569536423841,135.30331125827814,0.0026490066225165563,2,69.8
Paid Search,2019-12-21,712,582,989,0.49867724867724866,4.178571428571429,148.27910052910053,0.0013227513227513227,1,60
Paid Search,2019-01-13,700,562,769,0.3576072821846554,5.115734720416125,191.09752925877763,0.0039011703511053317,3,80.91
Paid Search,2019-12-25,700,590,1000,0.5052356020942408,4.054973821989528,158.19502617801047,0.005235602094240838,4,180
Paid Search,2019-12-29,699,586,972,0.5410497981157469,3.48721399730821,129.06864064602962,0,0,0
Paid Search,2019-02-10,698,568,773,0.40620957309184996,4.432082794307892,153.72574385510995,0,0,0
Direct,2019-12-03,693,619,358,0.36813922356091033,4.408299866131191,176.42570281124497,0.004016064257028112,3,169
Paid Search,2019-01-19,679,539,737,0.4056987788331072,4.780189959294437,169.0271370420624,0.0013568521031207597,1,69.99
Paid Search,2019-01-27,675,540,740,0.4027027027027027,4.914864864864865,174.96891891891892,0.005405405405405406,4,644.89
Referral,2019-12-02,670,359,757,0.2536327608982827,6.187582562747688,252.665785997358,0,0,0
Paid Search,2019-01-06,647,547,693,0.38961038961038963,4.832611832611833,191.99134199134198,0.001443001443001443,1,75.37
Paid Search,2019-12-28,643,545,892,0.5689149560117303,3.167155425219941,116.05865102639297,0.001466275659824047,1,60
Paid Search,2019-12-24,642,552,905,0.5303468208092486,3.832369942196532,147.46242774566474,0.002890173410404624,2,63
Referral,2019-12-16,627,339,799,0.23779724655819776,8.175219023779725,328.84981226533165,0,0,0
Paid Search,2019-02-09,621,507,665,0.42255639097744363,4.285714285714286,161.8766917293233,0,0,0
Paid Search,2019-01-20,617,483,671,0.4038748137108793,5.05812220566319,199.80923994038747,0.0014903129657228018,1,14
Paid Search,2019-01-26,614,510,668,0.39520958083832336,5.100299401197605,183.85479041916167,0.005988023952095809,4,147.86
Direct,2019-02-07,606,527,503,0.25076452599388377,5.467889908256881,227.91743119266056,0.0030581039755351682,2,91.99
Paid Search,2019-01-05,606,501,645,0.3891472868217054,5.151937984496124,195.94108527131783,0.004651162790697674,3,184.33
Referral,2019-12-06,599,387,662,0.32779456193353473,6.484894259818731,283.41389728096675,0,0,0
Paid Search,2019-02-02,595,485,646,0.4071207430340557,4.337461300309598,136.0046439628483,0,0,0
Direct,2019-12-11,592,489,639,0.3333333333333333,5.042253521126761,213.27856025039122,0,0,0
Paid Search,2019-02-03,582,479,639,0.3755868544600939,4.993740219092332,184.8810641627543,0.001564945226917058,1,58.41
Direct,2019-11-05,577,507,647,0.3462132921174652,5.398763523956723,253.30757341576506,0,0,0
Paid Search,2019-12-31,573,475,798,0.5344262295081967,3.4754098360655736,131.78688524590163,0,0,0
Referral,2019-02-04,573,307,626,0.3546325878594249,5.204472843450479,214.99520766773162,0,0,0
Referral,2019-07-08,566,304,676,0.23668639053254437,6.2233727810650885,250.46005917159763,0,0,0
